,order_id,product_id,quantity,date
1232,YJBI-68439326,64,17,2024-03-11
1233,RSNQ-30416327,1631,15,2024-03-11
1234,RSNQ-30416327,1666,30,2024-03-11
1235,RSNQ-30416327,1368,20,2024-03-11
1236,RSNQ-30416327,693,22,2024-03-11
1237,RSNQ-30416327,217,28,2024-03-11
1238,RSNQ-30416327,457,28,2024-03-11
1239,RSNQ-30416327,467,7,2024-03-11
1240,RSNQ-30416327,645,20,2024-03-11
1241,RSNQ-30416327,1588,8,2024-03-11
1242,RSNQ-30416327,785,22,2024-03-11
1243,RSNQ-30416327,688,26,2024-03-11
1244,RSNQ-30416327,707,11,2024-03-11
1245,TMDN-03262100,215,18,2024-03-11
1246,TMDN-03262100,1072,4,2024-03-11
1247,TMDN-03262100,846,20,2024-03-11
1248,TMDN-03262100,612,21,2024-03-11
1249,TMDN-03262100,352,16,2024-03-11
1250,TMDN-03262100,239,16,2024-03-11
1251,TMDN-03262100,1134,20,2024-03-11
1252,TMDN-03262100,397,12,2024-03-11
1253,TMDN-03262100,1655,9,2024-03-11
1254,TMDN-03262100,495,13,2024-03-11
1255,TMDN-03262100,772,16,2024-03-11
1256,TMDN-03262100,564,38,2024-03-11
1257,TMDN-03262100,653,9,2024-03-11
1258,TMDN-03262100,563,32,2024-03-11
1259,TMDN-03262100,1102,26,2024-03-11
1260,TMDN-03262100,982,2,2024-03-11
1261,TMDN-03262100,1643,16,2024-03-11
1262,BCZE-85666525,1161,16,2024-03-11
1263,BCZE-85666525,765,17,2024-03-11
1264,BCZE-85666525,1053,26,2024-03-11
1265,BCZE-85666525,217,24,2024-03-11
1266,BCZE-85666525,241,36,2024-03-11
1267,BCZE-85666525,1268,13,2024-03-11
1268,BCZE-85666525,307,21,2024-03-11
1269,BCZE-85666525,57,19,2024-03-11
1270,BCZE-85666525,308,17,2024-03-11
1271,BCZE-85666525,1011,20,2024-03-11
1272,BCZE-85666525,777,17,2024-03-11
1273,BCZE-85666525,566,18,2024-03-11
1274,BCZE-85666525,1069,3,2024-03-11
1275,BCZE-85666525,387,8,2024-03-11
1276,BCZE-85666525,627,24,2024-03-11
1277,BCZE-85666525,888,11,2024-03-11
1278,BCZE-85666525,843,9,2024-03-11
1279,BCZE-85666525,235,21,2024-03-11
1280,BCZE-85666525,1231,17,2024-03-11
1281,BCZE-85666525,1599,10,2024-03-11
1282,MTYJ-06859576,573,4,2024-03-11
1283,MTYJ-06859576,1666,30,2024-03-11
1284,MTYJ-06859576,1566,20,2024-03-11
1285,MTYJ-06859576,593,22,2024-03-11
1286,MTYJ-06859576,513,17,2024-03-11
1287,MTYJ-06859576,360,24,2024-03-11
1288,MTYJ-06859576,1531,9,2024-03-11
1289,MTYJ-06859576,1526,10,2024-03-11
1290,MTYJ-06859576,1673,18,2024-03-11
1291,MTYJ-06859576,623,42,2024-03-11
1292,MTYJ-06859576,1510,13,2024-03-11
1293,MTYJ-06859576,219,32,2024-03-11
1294,MTYJ-06859576,619,26,2024-03-11
1295,MTYJ-06859576,875,8,2024-03-11
1296,MTYJ-06859576,618,44,2024-03-11
1297,YSTG-99992277,1248,16,2024-03-11
1298,YSTG-99992277,429,38,2024-03-11
1299,YSTG-99992277,638,18,2024-03-11
1300,YSTG-99992277,1266,13,2024-03-11
1301,YSTG-99992277,670,28,2024-03-11
1302,YSTG-99992277,887,10,2024-03-11
1303,YSTG-99992277,404,17,2024-03-11
1304,YSTG-99992277,513,8,2024-03-11
1305,YSTG-99992277,1231,15,2024-03-11
1306,YSTG-99992277,392,4,2024-03-11
1307,YSTG-99992277,911,26,2024-03-11
1308,YSTG-99992277,1379,20,2024-03-11
1309,YSTG-99992277,969,17,2024-03-11
1310,YSTG-99992277,138,34,2024-03-11
1311,YSTG-99992277,599,13,2024-03-11
1312,XMDB-22354051,862,4,2024-03-11
1313,XMDB-22354051,1438,26,2024-03-11
1314,XMDB-22354051,479,9,2024-03-11
1315,XMDB-22354051,465,5,2024-03-11
1316,XMDB-22354051,1254,20,2024-03-11
1317,XMDB-22354051,977,30,2024-03-11
1318,XMDB-22354051,1262,17,2024-03-11
1319,XMDB-22354051,1072,5,2024-03-11
1320,XMDB-22354051,756,34,2024-03-11
1321,XMDB-22354051,1586,22,2024-03-11
1322,XMDB-22354051,1384,28,2024-03-11
1323,XMDB-22354051,807,38,2024-03-11
1324,XMDB-22354051,376,36,2024-03-11
1325,XMDB-22354051,1476,7,2024-03-11
1326,XMDB-22354051,1049,20,2024-03-11
1327,XMDB-22354051,1256,11,2024-03-11
1328,XMDB-22354051,474,16,2024-03-11
1329,XMDB-22354051,1234,22,2024-03-11
1330,XMDB-22354051,1566,22,2024-03-11
1331,ABID-18767701,780,20,2024-03-11
1332,ABID-18767701,509,40,2024-03-11
1333,ABID-18767701,673,40,2024-03-11
1334,ABID-18767701,634,20,2024-03-11
1335,ABID-18767701,72,30,2024-03-11
1336,ABID-18767701,942,17,2024-03-11
1337,ABID-18767701,557,30,2024-03-11
1338,ABID-18767701,832,38,2024-03-11
1339,ABID-18767701,1250,11,2024-03-11
1340,ABID-18767701,766,22,2024-03-11
1341,ABID-18767701,569,28,2024-03-11
1342,ABID-18767701,644,26,2024-03-11
1343,ABID-18767701,555,26,2024-03-11
1344,SGZF-32450218,1458,38,2024-03-11
1345,SGZF-32450218,785,18,2024-03-11
1346,SGZF-32450218,874,10,2024-03-11
1347,SGZF-32450218,447,17,2024-03-11
1348,SGZF-32450218,1569,18,2024-03-11
1349,SGZF-32450218,487,16,2024-03-11
1350,SGZF-32450218,499,20,2024-03-11
1351,SGZF-32450218,561,44,2024-03-11
1352,SGZF-32450218,832,36,2024-03-11
1353,SGZF-32450218,1076,20,2024-03-11
1354,SGZF-32450218,80,36,2024-03-11
1355,SGZF-32450218,865,9,2024-03-11
1356,SGZF-32450218,642,22,2024-03-11
1357,SGZF-32450218,805,9,2024-03-11
1358,SGZF-32450218,505,16,2024-03-11
1359,SGZF-32450218,992,40,2024-03-11
1360,SGZF-32450218,726,22,2024-03-11
1361,SGZF-32450218,127,5,2024-03-11
1362,PDVE-54703812,583,8,2024-03-11
1363,PDVE-54703812,616,15,2024-03-11
1364,PDVE-54703812,759,20,2024-03-11
1365,PDVE-54703812,183,22,2024-03-11
1366,PDVE-54703812,434,40,2024-03-11
1367,PDVE-54703812,448,8,2024-03-11
1368,PDVE-54703812,511,12,2024-03-11
1369,PDVE-54703812,1438,34,2024-03-11
1370,YQDE-00869611,452,12,2024-03-12
1371,YQDE-00869611,1364,15,2024-03-12
1372,YQDE-00869611,924,18,2024-03-12
1373,YQDE-00869611,575,10,2024-03-12
1374,YQDE-00869611,1652,20,2024-03-12
1375,YQDE-00869611,1280,21,2024-03-12
1376,YQDE-00869611,477,9,2024-03-12
1377,YQDE-00869611,489,10,2024-03-12
1378,YQDE-00869611,1382,18,2024-03-12
1379,YQDE-00869611,595,21,2024-03-12
1380,YQDE-00869611,1601,8,2024-03-12
1381,YQDE-00869611,1247,15,2024-03-12
1382,YQDE-00869611,876,9,2024-03-12
1383,YQDE-00869611,1458,36,2024-03-12
1384,YQDE-00869611,759,22,2024-03-12
1385,JPGU-60667022,1271,26,2024-03-12
1386,JPGU-60667022,1485,3,2024-03-12
1387,JPGU-60667022,787,10,2024-03-12
1388,JPGU-60667022,11,42,2024-03-12
1389,JPGU-60667022,1621,9,2024-03-12
1390,JPGU-60667022,1659,26,2024-03-12
1391,JPGU-60667022,80,34,2024-03-12
1392,JPGU-60667022,1400,20,2024-03-12
1393,CYBP-94873737,819,17,2024-03-12
1394,CYBP-94873737,1186,9,2024-03-12
1395,CYBP-94873737,1188,24,2024-03-12
1396,CYBP-94873737,579,7,2024-03-12
1397,CYBP-94873737,642,42,2024-03-12
1398,CYBP-94873737,755,38,2024-03-12
1399,CYBP-94873737,1654,20,2024-03-12
1400,CYBP-94873737,870,18,2024-03-12
1401,CYBP-94873737,1196,21,2024-03-12
1402,CYBP-94873737,496,10,2024-03-12
1403,CYBP-94873737,1626,15,2024-03-12
1404,CYBP-94873737,1195,18,2024-03-12
1405,CYBP-94873737,1591,32,2024-03-12
1406,CYBP-94873737,1548,16,2024-03-12
1407,CYBP-94873737,1649,36,2024-03-12
1408,CYBP-94873737,625,18,2024-03-12
1409,CYBP-94873737,764,6,2024-03-12
1410,OUYQ-12119532,20,32,2024-03-12
1411,OUYQ-12119532,1606,3,2024-03-12
1412,OUYQ-12119532,1276,28,2024-03-12
1413,OUYQ-12119532,60,17,2024-03-12
1414,OUYQ-12119532,479,14,2024-03-12
1415,OUYQ-12119532,1319,44,2024-03-12
1416,OUYQ-12119532,1285,20,2024-03-12
1417,OUYQ-12119532,248,3,2024-03-12
1418,OUYQ-12119532,625,26,2024-03-12
1419,OUYQ-12119532,523,22,2024-03-12
1420,OUYQ-12119532,1237,13,2024-03-12
1421,OUYQ-12119532,1373,17,2024-03-12
1422,OUYQ-12119532,119,15,2024-03-12
1423,OUYQ-12119532,669,22,2024-03-12
1424,OUYQ-12119532,875,8,2024-03-12
1425,OUYQ-12119532,315,44,2024-03-12
1426,JIIH-91282615,1001,14,2024-03-12
1427,JIIH-91282615,981,21,2024-03-12
1428,JIIH-91282615,494,9,2024-03-12
1429,JIIH-91282615,38,3,2024-03-12
1430,JIIH-91282615,550,16,2024-03-12
1431,JIIH-91282615,107,2,2024-03-12
1432,JIIH-91282615,1636,18,2024-03-12
1433,JIIH-91282615,1581,3,2024-03-12
1434,JIIH-91282615,1465,8,2024-03-12
1435,JIIH-91282615,1458,30,2024-03-12
1436,JIIH-91282615,649,9,2024-03-12
1437,JIIH-91282615,634,16,2024-03-12
1438,JIIH-91282615,917,16,2024-03-12
1439,JIIH-91282615,643,16,2024-03-12
1440,JIIH-91282615,602,21,2024-03-12
1441,PQJN-44837594,501,19,2024-03-12
1442,PQJN-44837594,27,36,2024-03-12
1443,PQJN-44837594,759,40,2024-03-12
1444,PQJN-44837594,444,3,2024-03-12
1445,PQJN-44837594,307,10,2024-03-12
1446,PQJN-44837594,1246,21,2024-03-12
1447,PQJN-44837594,1637,22,2024-03-12
1448,PQJN-44837594,1469,22,2024-03-12
1449,PQJN-44837594,895,10,2024-03-12
1450,PQJN-44837594,382,20,2024-03-12
1451,PQJN-44837594,1525,14,2024-03-12
1452,PQJN-44837594,827,9,2024-03-12
1453,PQJN-44837594,799,13,2024-03-12
1454,PQJN-44837594,301,21,2024-03-12
1455,PQJN-44837594,1621,4,2024-03-12
1456,PQJN-44837594,1213,20,2024-03-12
1457,PQJN-44837594,372,19,2024-03-12
1458,DOFR-35408106,668,7,2024-03-12
1459,DOFR-35408106,228,2,2024-03-12
1460,DOFR-35408106,1354,5,2024-03-12
1461,DOFR-35408106,722,14,2024-03-12
1462,DOFR-35408106,614,7,2024-03-12
1463,DOFR-35408106,563,10,2024-03-12
1464,DOFR-35408106,903,4,2024-03-12
1465,DOFR-35408106,865,2,2024-03-12
1466,BVSB-04653579,1071,2,2024-03-12
1467,BVSB-04653579,23,36,2024-03-12
1468,BVSB-04653579,123,18,2024-03-12
1469,BVSB-04653579,1187,17,2024-03-12
1470,BVSB-04653579,542,18,2024-03-12
1471,BVSB-04653579,1497,16,2024-03-12
1472,BVSB-04653579,816,9,2024-03-12
1473,BVSB-04653579,79,42,2024-03-12
1474,BVSB-04653579,1238,22,2024-03-12
1475,BVSB-04653579,1362,22,2024-03-12
1476,BVSB-04653579,107,4,2024-03-12
1477,BVSB-04653579,464,6,2024-03-12
1478,BVSB-04653579,1263,9,2024-03-12
1479,BVSB-04653579,977,40,2024-03-12
1480,BVSB-04653579,1550,20,2024-03-12
1481,UHJG-73205112,283,44,2024-03-12
1482,UHJG-73205112,1173,44,2024-03-12
1483,UHJG-73205112,154,21,2024-03-12
1484,UHJG-73205112,857,18,2024-03-12
1485,UHJG-73205112,1658,40,2024-03-12
1486,UHJG-73205112,233,9,2024-03-12
1487,UHJG-73205112,231,6,2024-03-12
1488,UHJG-73205112,638,17,2024-03-12
1489,UHJG-73205112,1645,16,2024-03-12
1490,UHJG-73205112,347,21,2024-03-12
1491,UHJG-73205112,259,16,2024-03-12
1492,UHJG-73205112,1302,8,2024-03-12
1493,UHJG-73205112,278,28,2024-03-12
1494,EEIC-62451551,1655,8,2024-03-12
1495,EEIC-62451551,798,11,2024-03-12
1496,EEIC-62451551,1068,8,2024-03-12
1497,EEIC-62451551,1416,26,2024-03-12
1498,EEIC-62451551,630,22,2024-03-12
1499,EEIC-62451551,1534,21,2024-03-12
1500,EEIC-62451551,1367,15,2024-03-12
1501,EEIC-62451551,1099,20,2024-03-12
1502,EEIC-62451551,1190,14,2024-03-12
1503,EEIC-62451551,197,10,2024-03-12
1504,EEIC-62451551,236,19,2024-03-12
1505,EEIC-62451551,628,30,2024-03-12
1506,EEIC-62451551,1612,3,2024-03-12
1507,EEIC-62451551,1300,8,2024-03-12
1508,EEIC-62451551,39,26,2024-03-12
1509,EEIC-62451551,229,5,2024-03-12
1510,EEIC-62451551,995,14,2024-03-12
1511,EEIC-62451551,1275,32,2024-03-12
1512,OGRB-35622048,974,16,2024-03-12
1513,OGRB-35622048,777,19,2024-03-12
1514,OGRB-35622048,793,16,2024-03-12
1515,OGRB-35622048,64,10,2024-03-12
1516,OGRB-35622048,990,44,2024-03-12
1517,OGRB-35622048,776,18,2024-03-12
1518,OGRB-35622048,1258,19,2024-03-12
1519,OGRB-35622048,1445,6,2024-03-12
1520,OGRB-35622048,498,10,2024-03-12
1521,OGRB-35622048,1592,20,2024-03-12
1522,DMTD-40950458,942,16,2024-03-12
1523,DMTD-40950458,519,26,2024-03-12
1524,DMTD-40950458,670,44,2024-03-12
1525,DMTD-40950458,499,18,2024-03-12
1526,DMTD-40950458,510,15,2024-03-12
1527,DMTD-40950458,517,15,2024-03-12
1528,DMTD-40950458,1523,22,2024-03-12
1529,DMTD-40950458,1607,5,2024-03-12
1530,DMTD-40950458,64,13,2024-03-12
1531,CPWX-67338916,422,22,2024-03-12
1532,CPWX-67338916,665,14,2024-03-12
1533,CPWX-67338916,776,9,2024-03-12
1534,CPWX-67338916,990,34,2024-03-12
1535,CPWX-67338916,320,24,2024-03-12
1536,CPWX-67338916,432,34,2024-03-12
1537,CPWX-67338916,484,13,2024-03-12
1538,CPWX-67338916,1612,5,2024-03-12
1539,CPWX-67338916,276,24,2024-03-12
1540,CPWX-67338916,1264,13,2024-03-12
1541,CPWX-67338916,820,21,2024-03-12
1542,CPWX-67338916,793,19,2024-03-12
1543,CPWX-67338916,1343,11,2024-03-12
1544,CPWX-67338916,1534,18,2024-03-12
1545,CPWX-67338916,254,18,2024-03-12
1546,CPWX-67338916,525,4,2024-03-12
1547,CXES-07518609,1637,22,2024-03-12
1548,CXES-07518609,798,18,2024-03-12
1549,CXES-07518609,1256,20,2024-03-12
1550,CXES-07518609,632,16,2024-03-12
1551,CXES-07518609,1514,22,2024-03-12
1552,CXES-07518609,509,38,2024-03-12
1553,CXES-07518609,653,18,2024-03-12
1554,CXES-07518609,648,22,2024-03-12
1555,CXES-07518609,1445,9,2024-03-12
1556,CXES-07518609,1426,16,2024-03-12
1557,CXES-07518609,908,3,2024-03-12
1558,CXES-07518609,300,16,2024-03-12
1559,CXES-07518609,1302,19,2024-03-12
1560,CXES-07518609,1638,11,2024-03-12
1561,CXES-07518609,665,10,2024-03-12
1562,CXES-07518609,1480,18,2024-03-12
1563,CXES-07518609,62,10,2024-03-12
1564,CXES-07518609,886,8,2024-03-12
1565,IHCR-71552107,578,9,2024-03-12
1566,IHCR-71552107,1483,36,2024-03-12
1567,IHCR-71552107,522,40,2024-03-12
1568,IHCR-71552107,714,36,2024-03-12
1569,IHCR-71552107,791,17,2024-03-12
1570,IHCR-71552107,807,26,2024-03-12
1571,IHCR-71552107,988,21,2024-03-12
1572,IHCR-71552107,778,16,2024-03-12
1573,AFIH-00611801,511,13,2024-03-13
1574,AFIH-00611801,240,21,2024-03-13
1575,AFIH-00611801,583,8,2024-03-13
1576,AFIH-00611801,468,5,2024-03-13
1577,AFIH-00611801,648,16,2024-03-13
1578,AFIH-00611801,763,8,2024-03-13
1579,AFIH-00611801,17,26,2024-03-13
1580,AFIH-00611801,1548,14,2024-03-13
1581,AFIH-00611801,1315,34,2024-03-13
1582,AFIH-00611801,505,28,2024-03-13
1583,AFIH-00611801,1456,19,2024-03-13
1584,KJJS-03491897,1405,44,2024-03-13
1585,KJJS-03491897,1659,24,2024-03-13
1586,KJJS-03491897,329,9,2024-03-13
1587,KJJS-03491897,821,40,2024-03-13
1588,KJJS-03491897,474,15,2024-03-13
1589,KJJS-03491897,566,18,2024-03-13
1590,KJJS-03491897,900,15,2024-03-13
1591,KJJS-03491897,789,10,2024-03-13
1592,KJJS-03491897,315,38,2024-03-13
1593,KJJS-03491897,1658,30,2024-03-13
1594,KJJS-03491897,1476,7,2024-03-13
1595,KJJS-03491897,500,12,2024-03-13
1596,KJJS-03491897,624,42,2024-03-13
1597,KJJS-03491897,1442,28,2024-03-13
1598,KJJS-03491897,491,17,2024-03-13
1599,KJJS-03491897,518,21,2024-03-13
1600,KJJS-03491897,462,20,2024-03-13
1601,KJJS-03491897,1190,9,2024-03-13
1602,MIGZ-68487439,1319,32,2024-03-13
1603,MIGZ-68487439,1605,5,2024-03-13
1604,MIGZ-68487439,881,16,2024-03-13
1605,MIGZ-68487439,418,17,2024-03-13
1606,MIGZ-68487439,564,24,2024-03-13
1607,MIGZ-68487439,714,28,2024-03-13
1608,MIGZ-68487439,777,16,2024-03-13
1609,MIGZ-68487439,579,4,2024-03-13
1610,MIGZ-68487439,433,28,2024-03-13
1611,MIGZ-68487439,993,26,2024-03-13
1612,MIGZ-68487439,1412,7,2024-03-13
1613,MIGZ-68487439,1667,24,2024-03-13
1614,MIGZ-68487439,290,12,2024-03-13
1615,MIGZ-68487439,1457,17,2024-03-13
1616,MIGZ-68487439,1497,32,2024-03-13
1617,MIGZ-68487439,899,22,2024-03-13
1618,MIGZ-68487439,1001,15,2024-03-13
1619,CLBQ-63032648,291,12,2024-03-13
1620,CLBQ-63032648,786,13,2024-03-13
1621,CLBQ-63032648,984,4,2024-03-13
1622,CLBQ-63032648,1337,22,2024-03-13
1623,CLBQ-63032648,531,14,2024-03-13
1624,CLBQ-63032648,57,13,2024-03-13
1625,CLBQ-63032648,505,40,2024-03-13
1626,CLBQ-63032648,1399,12,2024-03-13
1627,CLBQ-63032648,1603,3,2024-03-13
1628,CLBQ-63032648,607,14,2024-03-13
1629,CLBQ-63032648,632,19,2024-03-13
1630,CLBQ-63032648,990,30,2024-03-13
1631,CLBQ-63032648,533,9,2024-03-13
1632,NBIO-35476164,1459,20,2024-03-13
1633,NBIO-35476164,557,16,2024-03-13
1634,NBIO-35476164,988,13,2024-03-13
1635,NBIO-35476164,483,18,2024-03-13
1636,NBIO-35476164,673,28,2024-03-13
1637,NBIO-35476164,49,19,2024-03-13
1638,NBIO-35476164,1561,38,2024-03-13
1639,NBIO-35476164,648,16,2024-03-13
1640,NBIO-35476164,1128,9,2024-03-13
1641,NBIO-35476164,74,21,2024-03-13
1642,NBIO-35476164,437,34,2024-03-13
1643,NBIO-35476164,612,9,2024-03-13
1644,NBIO-35476164,1467,36,2024-03-13
1645,NBIO-35476164,423,42,2024-03-13
1646,JEIF-69283221,593,9,2024-03-13
1647,JEIF-69283221,1598,2,2024-03-13
1648,JEIF-69283221,423,30,2024-03-13
1649,JEIF-69283221,180,13,2024-03-13
1650,JEIF-69283221,1652,9,2024-03-13
1651,JEIF-69283221,494,11,2024-03-13
1652,JEIF-69283221,361,16,2024-03-13
1653,JEIF-69283221,468,8,2024-03-13
1654,JEIF-69283221,463,8,2024-03-13
1655,JEIF-69283221,38,3,2024-03-13
1656,JEIF-69283221,934,24,2024-03-13
1657,JEIF-69283221,992,36,2024-03-13
1658,JEIF-69283221,589,11,2024-03-13
1659,JEIF-69283221,1326,24,2024-03-13
1660,JEIF-69283221,112,3,2024-03-13
1661,JQQO-28609300,62,4,2024-03-13
1662,JQQO-28609300,1140,13,2024-03-13
1663,JQQO-28609300,582,21,2024-03-13
1664,JQQO-28609300,499,9,2024-03-13
1665,JQQO-28609300,1516,26,2024-03-13
1666,JQQO-28609300,790,13,2024-03-13
1667,JQQO-28609300,438,22,2024-03-13
1668,JQQO-28609300,1525,11,2024-03-13
1669,JQQO-28609300,672,24,2024-03-13
1670,JQQO-28609300,42,5,2024-03-13
1671,JQQO-28609300,575,7,2024-03-13
1672,JQQO-28609300,620,44,2024-03-13
1673,JQQO-28609300,445,2,2024-03-13
1674,JQQO-28609300,563,44,2024-03-13
1675,JQQO-28609300,538,7,2024-03-13
1676,TPUG-43829634,607,11,2024-03-13
1677,TPUG-43829634,1048,4,2024-03-13
1678,TPUG-43829634,461,19,2024-03-13
1679,TPUG-43829634,1172,22,2024-03-13
1680,TPUG-43829634,1658,18,2024-03-13
1681,TPUG-43829634,415,36,2024-03-13
1682,TPUG-43829634,225,6,2024-03-13
1683,TPUG-43829634,1601,5,2024-03-13
1684,TPUG-43829634,594,21,2024-03-13
1685,TPUG-43829634,1652,22,2024-03-13
1686,NENO-68279828,1634,20,2024-03-13
1687,NENO-68279828,259,9,2024-03-13
1688,NENO-68279828,812,24,2024-03-13
1689,NENO-68279828,652,10,2024-03-13
1690,NENO-68279828,516,8,2024-03-13
1691,NENO-68279828,644,40,2024-03-13
1692,NENO-68279828,557,32,2024-03-13
1693,NENO-68279828,588,12,2024-03-13
1694,NENO-68279828,1502,3,2024-03-13
1695,NENO-68279828,555,30,2024-03-13
1696,ZJUH-01969851,458,34,2024-03-13
1697,ZJUH-01969851,1328,16,2024-03-13
1698,ZJUH-01969851,648,17,2024-03-13
1699,ZJUH-01969851,1462,13,2024-03-13
1700,ZJUH-01969851,310,11,2024-03-13
1701,ZJUH-01969851,474,20,2024-03-13
1702,ZJUH-01969851,129,4,2024-03-13
1703,ZJUH-01969851,268,40,2024-03-13
1704,ZJUH-01969851,225,5,2024-03-13
1705,ZJUH-01969851,669,18,2024-03-13
1706,ZJUH-01969851,1293,18,2024-03-13
1707,ZJUH-01969851,1656,13,2024-03-13
1708,CYJY-07359557,1249,20,2024-03-13
1709,CYJY-07359557,1609,2,2024-03-13
1710,CYJY-07359557,1416,16,2024-03-13
1711,CYJY-07359557,233,6,2024-03-13
1712,CYJY-07359557,1054,30,2024-03-13
1713,CYJY-07359557,487,18,2024-03-13
1714,CYJY-07359557,624,42,2024-03-13
1715,CYJY-07359557,1459,38,2024-03-13
1716,CYJY-07359557,1075,32,2024-03-13
1717,CYJY-07359557,791,22,2024-03-13
1718,CYJY-07359557,428,34,2024-03-13
1719,CYJY-07359557,572,24,2024-03-13
1720,CYJY-07359557,457,32,2024-03-13
1721,RSBH-94158604,403,19,2024-03-13
1722,RSBH-94158604,1158,18,2024-03-13
1723,RSBH-94158604,891,22,2024-03-13
1724,RSBH-94158604,138,30,2024-03-13
1725,RSBH-94158604,640,36,2024-03-13
1726,RSBH-94158604,531,10,2024-03-13
1727,RSBH-94158604,1586,11,2024-03-13
1728,RSBH-94158604,583,18,2024-03-13
1729,RSBH-94158604,619,36,2024-03-13
1730,RSBH-94158604,1357,9,2024-03-13
1731,RSBH-94158604,434,30,2024-03-13
1732,RSBH-94158604,1549,17,2024-03-13
1733,RSBH-94158604,790,19,2024-03-13
1734,RSBH-94158604,853,2,2024-03-13
1735,RSBH-94158604,57,19,2024-03-13
1736,RSBH-94158604,1636,16,2024-03-13
1737,RSBH-94158604,1567,18,2024-03-13
1738,RSBH-94158604,1566,22,2024-03-13
1739,RSBH-94158604,600,17,2024-03-13
1740,NLSJ-24436750,790,14,2024-03-13
1741,NLSJ-24436750,550,15,2024-03-13
1742,NLSJ-24436750,1646,32,2024-03-13
1743,NLSJ-24436750,1442,32,2024-03-13
1744,NLSJ-24436750,1500,16,2024-03-13
1745,NLSJ-24436750,569,20,2024-03-13
1746,NLSJ-24436750,1128,21,2024-03-13
1747,NLSJ-24436750,304,12,2024-03-13
1748,NLSJ-24436750,55,32,2024-03-13
1749,NLSJ-24436750,61,13,2024-03-13
1750,NLSJ-24436750,448,13,2024-03-13
1751,NLSJ-24436750,672,40,2024-03-13
1752,BBFJ-27674101,494,17,2024-03-13
1753,BBFJ-27674101,1541,14,2024-03-13
1754,BBFJ-27674101,756,44,2024-03-13
1755,BBFJ-27674101,891,14,2024-03-13
1756,BBFJ-27674101,487,20,2024-03-13
1757,BBFJ-27674101,1543,34,2024-03-13
1758,BBFJ-27674101,1193,21,2024-03-13
1759,BBFJ-27674101,512,16,2024-03-13
1760,BBFJ-27674101,1285,9,2024-03-13
1761,BBFJ-27674101,617,44,2024-03-13
1762,BBFJ-27674101,1623,9,2024-03-13
1763,BBFJ-27674101,750,16,2024-03-13
1764,BBFJ-27674101,354,18,2024-03-13
1765,BBFJ-27674101,447,18,2024-03-13
1766,GHGB-88045656,898,10,2024-03-13
1767,GHGB-88045656,1401,12,2024-03-13
1768,GHGB-88045656,658,12,2024-03-13
1769,GHGB-88045656,1255,8,2024-03-13
1770,PIWJ-56137545,1476,10,2024-03-13
1771,PIWJ-56137545,650,20,2024-03-13
1772,PIWJ-56137545,1369,12,2024-03-13
1773,PIWJ-56137545,1465,16,2024-03-13
1774,PIWJ-56137545,134,18,2024-03-13
1775,PIWJ-56137545,877,17,2024-03-13
1776,PIWJ-56137545,788,22,2024-03-13
1777,PIWJ-56137545,15,20,2024-03-13
1778,PIWJ-56137545,755,22,2024-03-13
1779,PIWJ-56137545,333,16,2024-03-13
1780,PIWJ-56137545,12,4,2024-03-13
1781,PIWJ-56137545,923,22,2024-03-13
1782,PIWJ-56137545,1404,40,2024-03-13
1783,PIWJ-56137545,316,24,2024-03-13
1784,PIWJ-56137545,387,9,2024-03-13
1785,PIWJ-56137545,649,16,2024-03-13
1786,PIWJ-56137545,1588,14,2024-03-13
1787,PIWJ-56137545,790,18,2024-03-13
1788,PIWJ-56137545,1631,21,2024-03-13
1789,PIWJ-56137545,911,32,2024-03-13
1790,UTOE-17222777,999,20,2024-03-13
1791,UTOE-17222777,401,16,2024-03-13
1792,UTOE-17222777,1459,36,2024-03-13
1793,UTOE-17222777,1388,36,2024-03-13
1794,UTOE-17222777,1113,10,2024-03-13
1795,UTOE-17222777,65,13,2024-03-13
1796,UTOE-17222777,1564,19,2024-03-13
1797,UTOE-17222777,651,20,2024-03-13
1798,UTOE-17222777,791,19,2024-03-13
1799,UTOE-17222777,365,4,2024-03-13
1800,UTOE-17222777,1495,20,2024-03-13
1801,UTOE-17222777,1002,19,2024-03-13
1802,UTOE-17222777,1611,2,2024-03-13
1803,UTOE-17222777,1649,32,2024-03-13
1804,UTOE-17222777,1236,9,2024-03-13
1805,UTOE-17222777,1373,18,2024-03-13
1806,VAFA-87429627,304,19,2024-03-13
1807,VAFA-87429627,768,11,2024-03-13
1808,VAFA-87429627,1506,5,2024-03-13
1809,VAFA-87429627,62,6,2024-03-13
1810,VAFA-87429627,931,40,2024-03-13
1811,VAFA-87429627,1544,30,2024-03-13
1812,VAFA-87429627,1378,26,2024-03-13
1813,VAFA-87429627,559,36,2024-03-13
1814,VAFA-87429627,601,14,2024-03-13
1815,VAFA-87429627,922,40,2024-03-13
1816,VAFA-87429627,1404,30,2024-03-13
1817,VAFA-87429627,990,26,2024-03-13
1818,VAFA-87429627,21,44,2024-03-13
1819,VAFA-87429627,895,15,2024-03-13
1820,VAFA-87429627,1219,42,2024-03-13
1821,VAFA-87429627,1428,11,2024-03-13
1822,VAFA-87429627,1618,10,2024-03-13
1823,VAFA-87429627,1135,9,2024-03-13
1824,VAFA-87429627,1482,40,2024-03-13
1825,VAFA-87429627,25,42,2024-03-13
1826,NJRR-32066947,540,15,2024-03-13
